method,parameters,n_components,clustering,average_score
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 2, 'perplexity': 30}",2,kmeans,0.22262273563249027
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 2, 'perplexity': 30}",2,spectral,0.22937684873848696
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 2, 'perplexity': 30}",2,agglomerative,0.299015684453103
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 2, 'perplexity': 30}",2,hdbscan,0.42340192016476524
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 2, 'perplexity': 30}",2,gmm,0.3144722413680809
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 5}",3,kmeans,0.16229009672047753
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 5}",3,spectral,0.1580303999513155
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 5}",3,agglomerative,0.0744031978402906
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 5}",3,hdbscan,0.2604033168426619
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 5}",3,gmm,0.09060571699106995
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 10}",3,kmeans,0.22312312339000695
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 10}",3,spectral,0.34944187765302764
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 10}",3,agglomerative,0.22521079998090715
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 10}",3,hdbscan,0.2304030359564111
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 10}",3,gmm,0.21624908178794452
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 30}",3,kmeans,0.18069467427735036
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 30}",3,spectral,0.17133710568109084
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 30}",3,agglomerative,0.20850825677063128
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 30}",3,hdbscan,0.27593595462808945
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 3, 'perplexity': 30}",3,gmm,0.13876096732854945
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 5}",4,kmeans,0.16780561612286968
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 5}",4,spectral,0.2836669398788345
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 5}",4,agglomerative,0.18496924014382388
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 5}",4,hdbscan,0.16325869709844448
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 5}",4,gmm,0.10492066797753574
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 10}",4,kmeans,0.2363795391759042
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 10}",4,spectral,0.20447872705706954
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 10}",4,agglomerative,0.1578761918196631
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 10}",4,hdbscan,0.16325869709844448
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 10}",4,gmm,0.084561002629357
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 30}",4,kmeans,0.1749898842753985
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 30}",4,spectral,0.15016579576967534
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 30}",4,agglomerative,0.15081776935117966
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 30}",4,hdbscan,0.16325869709844448
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 4, 'perplexity': 30}",4,gmm,0.13529476247083422
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 5}",5,kmeans,0.1196257544116596
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 5}",5,spectral,0.16201349203165621
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 5}",5,agglomerative,0.16627023544650926
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 5}",5,hdbscan,0.16325869709844448
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 5}",5,gmm,0.18585005151557776
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 10}",5,kmeans,0.11441025620463784
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 10}",5,spectral,0.09009164189492758
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 10}",5,agglomerative,0.04216652232177749
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 10}",5,hdbscan,0.16325869709844448
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 10}",5,gmm,0.03615418564616259
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 30}",5,kmeans,0.06577612138435696
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 30}",5,spectral,0.10835610964849084
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 30}",5,agglomerative,0.05796361704307346
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 30}",5,hdbscan,0.16325869709844448
t-SNE,"{'early_exaggeration': 6, 'learning_rate': 500, 'n_components': 5, 'perplexity': 30}",5,gmm,0.06857613099883336
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 5}",2,kmeans,0.2766279196852373
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 5}",2,spectral,0.08403674079130188
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 5}",2,agglomerative,0.17507984014358488
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 5}",2,hdbscan,0.34171650214557414
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 5}",2,gmm,0.27766273059929203
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 10}",2,kmeans,0.21849106021739212
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 10}",2,spectral,0.26325984101704336
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 10}",2,agglomerative,0.18060190514136398
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 10}",2,hdbscan,0.40350081705432794
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 10}",2,gmm,0.2294653754466709
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 30}",2,kmeans,0.21717624583714884
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 30}",2,spectral,0.21030067606630332
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 30}",2,agglomerative,0.2810949873307771
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 30}",2,hdbscan,0.521296211021915
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 2, 'perplexity': 30}",2,gmm,0.3114385242757641
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 5}",3,kmeans,0.24432123577295756
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 5}",3,spectral,0.25507833960086335
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 5}",3,agglomerative,0.2720003796133819
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 5}",3,hdbscan,0.3869497336130395
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 5}",3,gmm,0.2474138980962085
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 10}",3,kmeans,0.22696258641237213
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 10}",3,spectral,0.30821709846703593
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 10}",3,agglomerative,0.18251725484942086
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 10}",3,hdbscan,0.4651266897726408
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 10}",3,gmm,0.2531622033816742
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 30}",3,kmeans,0.38569467052421075
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 30}",3,spectral,0.17354898269574137
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 30}",3,agglomerative,0.24103859026989816
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 30}",3,hdbscan,0.39125902907655896
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 3, 'perplexity': 30}",3,gmm,0.20461512781751542
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 5}",4,kmeans,0.3136508542343748
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 5}",4,spectral,0.17758882221197686
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 5}",4,agglomerative,0.1829858965524258
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 5}",4,hdbscan,0.25706887641161547
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 5}",4,gmm,0.26755389983894273
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 10}",4,kmeans,0.2064561457240911
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 10}",4,spectral,0.3088219131592682
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 10}",4,agglomerative,0.2049215584927796
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 10}",4,hdbscan,0.4604324304955553
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 10}",4,gmm,0.21350268494915314
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 30}",4,kmeans,0.2873524404832264
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 30}",4,spectral,0.2120281768188751
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 30}",4,agglomerative,0.24893430170109604
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 30}",4,hdbscan,0.3743776690867271
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 4, 'perplexity': 30}",4,gmm,0.24323294500475107
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 5}",5,kmeans,0.255950088344693
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 5}",5,spectral,0.30711827378017104
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 5}",5,agglomerative,0.18459003590489528
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 5}",5,hdbscan,0.3765350417921064
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 5}",5,gmm,0.19018380653082329
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 10}",5,kmeans,0.34857195825798243
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 10}",5,spectral,0.2004392873052204
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 10}",5,agglomerative,0.1826742006036633
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 10}",5,hdbscan,0.38738316677794205
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 10}",5,gmm,0.22837982700750667
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 30}",5,kmeans,0.2541848152982794
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 30}",5,spectral,0.17889523668280785
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 30}",5,agglomerative,0.24150533524617443
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 30}",5,hdbscan,0.3842860053054137
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 'auto', 'n_components': 5, 'perplexity': 30}",5,gmm,0.2938392085906617
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 5}",2,kmeans,0.452864692486216
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 5}",2,spectral,0.20767903316258485
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 5}",2,agglomerative,0.18576923182031696
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 5}",2,hdbscan,0.25385363644684483
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 5}",2,gmm,0.24054442694136025
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 10}",2,kmeans,0.30477606906283605
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 10}",2,spectral,0.30540226765966094
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 10}",2,agglomerative,0.2172913765799215
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 10}",2,hdbscan,0.39876607186279855
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 10}",2,gmm,0.2467985079527886
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 30}",2,kmeans,0.2662514149793874
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 30}",2,spectral,0.30797214650720095
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 30}",2,agglomerative,0.2816673578093892
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 30}",2,hdbscan,0.5421654756577812
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 2, 'perplexity': 30}",2,gmm,0.3056325493131342
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 5}",3,kmeans,0.22188855471641036
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 5}",3,spectral,0.14274454496780037
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 5}",3,agglomerative,0.3150689989124155
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 5}",3,hdbscan,0.2330390214224083
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 5}",3,gmm,0.19540839704389434
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 10}",3,kmeans,0.3188881964822582
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 10}",3,spectral,0.32984349318127826
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 10}",3,agglomerative,0.2455975581584175
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 10}",3,hdbscan,0.37656864096972975
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 10}",3,gmm,0.18460536861057783
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 30}",3,kmeans,0.20275499512334544
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 30}",3,spectral,0.18609779483929273
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 30}",3,agglomerative,0.18664690126739442
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 30}",3,hdbscan,0.38991159381348484
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 3, 'perplexity': 30}",3,gmm,0.27007064392515745
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 5}",4,kmeans,0.18195736927825443
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 5}",4,spectral,0.4520694756279696
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 5}",4,agglomerative,0.15300873309296198
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 5}",4,hdbscan,0.21461498730685602
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 5}",4,gmm,0.14077170627096441
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 10}",4,kmeans,0.1577664872868186
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 10}",4,spectral,0.231758160926775
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 10}",4,agglomerative,0.19158442658218217
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 10}",4,hdbscan,0.39344016971480383
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 10}",4,gmm,0.24798453859533356
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 30}",4,kmeans,0.1892582691918535
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 30}",4,spectral,0.2123304865273137
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 30}",4,agglomerative,0.26348447161869076
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 30}",4,hdbscan,0.3245356091793707
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 4, 'perplexity': 30}",4,gmm,0.27969668242562606
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 5, 'perplexity': 5}",5,kmeans,0.12840933489300674
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 5, 'perplexity': 5}",5,spectral,0.23188845808919448
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 5, 'perplexity': 5}",5,agglomerative,0.1212892385835607
t-SNE,"{'early_exaggeration': 12, 'learning_rate': 100, 'n_components': 5, 'perplexity': 5}",5,hdbscan,0.3020754381998789
