method,parameters,n_components,clustering,average_score
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 4, 'n_neighbors': 15}",4,hdbscan,0.4023093745809998
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 4, 'n_neighbors': 15}",4,gmm,0.18776993728238275
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 4, 'n_neighbors': 20}",4,kmeans,0.16604926546390977
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 4, 'n_neighbors': 20}",4,spectral,0.2466451941875814
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 4, 'n_neighbors': 20}",4,agglomerative,0.16786763065604116
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 4, 'n_neighbors': 20}",4,hdbscan,0.4029340370720498
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 4, 'n_neighbors': 20}",4,gmm,0.19032852174207726
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 5}",5,kmeans,0.1858023274254722
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 5}",5,spectral,0.1013765988609486
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 5}",5,agglomerative,0.23260891253219954
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 5}",5,hdbscan,0.2852909088662936
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 5}",5,gmm,0.18923944601658862
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 8}",5,kmeans,0.19703967800697658
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 8}",5,spectral,0.12266656578073742
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 8}",5,agglomerative,0.23521340356400802
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 8}",5,hdbscan,0.4012976940354033
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 8}",5,gmm,0.18403529059491044
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 10}",5,kmeans,0.19458734183554496
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 10}",5,spectral,0.14108188551738932
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 10}",5,agglomerative,0.1636308674852375
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 10}",5,hdbscan,0.27351044669832963
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 10}",5,gmm,0.1847528507802824
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 15}",5,kmeans,0.1761134836422605
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 15}",5,spectral,0.2347933663902048
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 15}",5,agglomerative,0.17316742146515687
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 15}",5,hdbscan,0.3402903592651012
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 15}",5,gmm,0.17731933556852655
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 20}",5,kmeans,0.2502702355635037
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 20}",5,spectral,0.19691368141732257
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 20}",5,agglomerative,0.17711142885490724
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 20}",5,hdbscan,0.3594862885088614
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.001, 'n_components': 5, 'n_neighbors': 20}",5,gmm,0.2487558910527084
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 5}",2,kmeans,0.23881417655358755
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 5}",2,spectral,0.21630310945125036
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 5}",2,agglomerative,0.26329363115379184
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 5}",2,hdbscan,0.1784043482565547
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 5}",2,gmm,0.24234206710594552
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 8}",2,kmeans,0.1718677020673779
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 8}",2,spectral,0.13968288931597106
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 8}",2,agglomerative,0.16342416429940063
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 8}",2,hdbscan,0.35363281641265343
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 8}",2,gmm,0.1935417256411517
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 10}",2,kmeans,0.18394715707576834
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 10}",2,spectral,0.11407620302692317
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 10}",2,agglomerative,0.16210176793476963
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 10}",2,hdbscan,0.3879271228681363
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 10}",2,gmm,0.23831002813708038
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 15}",2,kmeans,0.23631104096980374
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 15}",2,spectral,0.18652523667328266
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 15}",2,agglomerative,0.18393724808416617
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 15}",2,hdbscan,0.4043968850201457
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 15}",2,gmm,0.16695717252914719
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 20}",2,kmeans,0.19647227391047867
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 20}",2,spectral,0.11264120311210103
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 20}",2,agglomerative,0.16225372034555027
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 20}",2,hdbscan,0.3376202721208969
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 2, 'n_neighbors': 20}",2,gmm,0.21371316909305288
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,kmeans,0.19828436293179044
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,spectral,0.10168099556559852
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,agglomerative,0.17255582527629984
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,hdbscan,0.35081023448411947
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 5}",3,gmm,0.18375540111803035
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,kmeans,0.18611660670234145
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,spectral,0.20557353511134624
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,agglomerative,0.2344821230954428
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,hdbscan,0.3641315731929528
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 8}",3,gmm,0.19747951218325233
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,kmeans,0.1705933866661764
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,spectral,0.17117577377636695
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,agglomerative,0.16553253635637494
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,hdbscan,0.328956978919291
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 10}",3,gmm,0.23764456035851445
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,kmeans,0.1688590963150849
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,spectral,0.16402801633183783
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,agglomerative,0.16308450897048543
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,hdbscan,0.40381592894027063
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 15}",3,gmm,0.23832707072176712
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,kmeans,0.18297077347604007
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,spectral,0.1697310060945961
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,agglomerative,0.1647916786098009
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,hdbscan,0.38933035315307585
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 3, 'n_neighbors': 20}",3,gmm,0.19180065438275692
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,kmeans,0.18534093358420284
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,spectral,0.14630520462785532
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,agglomerative,0.18293940486945925
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,hdbscan,0.29327558312863555
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 5}",4,gmm,0.1889279605465596
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,kmeans,0.1951520535427283
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,spectral,0.1152532278228317
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,agglomerative,0.23275486557348535
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,hdbscan,0.40492560057621085
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 8}",4,gmm,0.19402668468724532
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,kmeans,0.17642817107843228
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,spectral,0.06949294669232214
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,agglomerative,0.1520968015747061
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,hdbscan,0.2577795588263002
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 10}",4,gmm,0.19449982477642078
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,kmeans,0.16863302338749456
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,spectral,0.1170913224762533
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,agglomerative,0.18679237898672357
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,hdbscan,0.35727311211982204
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 15}",4,gmm,0.1988834088926112
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,kmeans,0.19589433347721774
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,spectral,0.17633736874101438
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,agglomerative,0.16786763065604116
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,hdbscan,0.40266723449773756
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 4, 'n_neighbors': 20}",4,gmm,0.17277279138390675
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,kmeans,0.195390619934331
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,spectral,0.17136026987502428
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,agglomerative,0.23191951195706784
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,hdbscan,0.4012515562770571
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 5}",5,gmm,0.19072585652193427
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,kmeans,0.1743524432638913
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,spectral,0.10842790932954766
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,agglomerative,0.1791610960793153
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,hdbscan,0.28088186552314776
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 8}",5,gmm,0.17735457088300155
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,kmeans,0.17292982098365564
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,spectral,0.311100196557726
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,agglomerative,0.17214162283830076
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,hdbscan,0.40492560057621085
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 10}",5,gmm,0.17486540367795872
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,kmeans,0.17429963840375384
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,spectral,0.16538705815940213
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,agglomerative,0.18968343526285503
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,hdbscan,0.39277519390995796
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 15}",5,gmm,0.19154260666336637
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,kmeans,0.253906844274417
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,spectral,0.1582295214345218
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,agglomerative,0.17529381202419797
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,hdbscan,0.2684984364956804
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.01, 'n_components': 5, 'n_neighbors': 20}",5,gmm,0.24405058362781445
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,kmeans,0.18262131773516002
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,spectral,0.18476810107392816
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,agglomerative,0.16223288471690742
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,hdbscan,0.337785619041321
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 5}",2,gmm,0.18862994761600246
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,kmeans,0.2571022182229289
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,spectral,0.1816048764159044
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,agglomerative,0.16081751823018256
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,hdbscan,0.25941620822870126
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 8}",2,gmm,0.1903132819522343
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,kmeans,0.16685048252372756
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,spectral,0.1284401797457826
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,agglomerative,0.1733757468665467
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,hdbscan,0.36597151756164514
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 10}",2,gmm,0.17264419018145366
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,kmeans,0.21202348527851497
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,spectral,0.14984168312286084
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,agglomerative,0.16886216064749748
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,hdbscan,0.3994080765789046
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 15}",2,gmm,0.19530005742361836
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,kmeans,0.1628411811426768
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,spectral,0.17173275864521997
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,agglomerative,0.16258780271239023
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,hdbscan,0.4110238387446869
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 2, 'n_neighbors': 20}",2,gmm,0.26323034423411473
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,kmeans,0.1876587107997408
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,spectral,0.21272019313605145
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,agglomerative,0.18200070825794173
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,hdbscan,0.3490962058625643
UMAP,"{'init': 'pca', 'metric': 'canberra', 'min_dist': 0.1, 'n_components': 3, 'n_neighbors': 5}",3,gmm,0.18787439707684936
